coords_index,latitude,longitude
4596.839999999994,34.609,-85.0455
4651.240000000006,34.45945,-85.68255
4733.439999999994,34.688867,-85.188983
4788.640000000007,34.548167,-85.71935
4872.039999999994,34.6746,-85.117133
4928.040000000006,34.63325,-85.6137
5012.639999999994,34.678867,-85.126183
5069.440000000007,34.474883,-85.680867
5155.239999999993,34.6803,-85.128067
5212.8400000000065,34.600533,-85.669317
5299.839999999994,34.623517,-85.047483
5358.240000000007,34.607333000000004,-85.651117
5446.439999999993,34.680433,-85.1263
5505.640000000007,34.46537,-85.653775
5595.039999999994,34.482183,-85.024683
5655.040000000007,34.6148,-85.575967
5745.639999999993,34.373378,-85.178265
5806.440000000007,34.50365,-85.691567
5898.239999999993,34.6995,-85.181433
5959.840000000007,34.5091,-85.693467
6052.839999999993,34.691817,-85.278733
6115.240000000007,34.46427,-85.64654
6209.439999999993,34.70085,-85.164583
6272.640000000008,34.46685,-85.64845
6368.039999999993,34.626633,-85.032483
6432.040000000007,34.485017,-85.673383
6528.639999999993,34.619867,-85.027233
6593.440000000008,34.545,-85.69171700000003
6691.2399999999925,34.62855,-85.03236700000002
6756.840000000007,34.496467,-85.67625
6855.839999999993,34.624583,-85.029033
6922.240000000008,34.50725,-85.518867
7022.439999999992,34.706683,-85.175917
7089.640000000008,34.524083000000005,-85.513283
7191.039999999993,34.624183,-85.02681700000002
7259.040000000008,34.529433000000004,-85.514433
7361.639999999992,34.666117,-85.066983
7430.440000000008,34.557417,-85.68056700000002
7534.2399999999925,34.363966999999995,-85.153367
7603.840000000008,34.4776,-85.6411
7708.839999999992,34.702733,-85.2803
7779.240000000008,34.580533,-85.65785
7885.439999999992,34.696883,-85.29875
7956.6400000000085,34.473517,-85.606583
8064.039999999992,34.65275,-85.37406700000003
8136.040000000008,34.53975,-85.528083
8244.639999999992,34.652183,-85.04521700000002
8317.440000000008,34.59195,-85.585717
8427.239999999993,34.52965,-84.75815
8500.84000000001,34.537,-85.66708299999998
8611.839999999991,34.516467,-84.7512
8686.240000000009,34.495383000000004,-85.64281700000002
8798.439999999991,34.537033,-84.90265
8873.640000000009,34.495667,-85.63833299999997
8987.039999999992,34.536217,-84.904333
9063.040000000008,34.58435,-85.590417
9177.639999999992,34.536067,-84.90611700000002
9254.44000000001,34.558217,-85.55135
9370.23999999999,34.5408,-84.909617
9447.84000000001,34.498033,-85.633083
9564.839999999991,34.5408,-84.9096
9643.240000000009,34.49245,-85.61636700000003
9761.439999999991,34.448002,-84.812155
9840.640000000009,34.505417,-85.639567
9960.039999999992,34.530433,-84.93678299999998
10040.04000000001,34.577940000000005,-85.58861999999998
10160.63999999999,34.484538,-84.92258100000002
10241.44000000001,34.4974,-85.620933
10363.23999999999,34.473283,-84.9254
10444.84000000001,34.505183,-85.631817
10567.839999999991,34.579183,-84.9388
10650.240000000009,34.5009,-85.618483
10774.439999999991,34.481167,-84.9436
10857.64000000001,34.506167,-85.627833
10983.03999999999,34.59765,-84.697283
11067.04000000001,34.56935,-85.614867
11193.63999999999,34.597916999999995,-84.695817
11278.44000000001,34.567867,-85.614983
11406.23999999999,34.45565,-84.705267
11491.84000000001,34.505033000000005,-85.62213299999998
11620.839999999991,34.6053,-84.9446
11707.24000000001,34.563083,-85.57595
11837.43999999999,34.5094,-84.967833
11924.64000000001,34.506033,-85.617633
12056.03999999999,34.602133,-84.66995
12144.04000000001,34.505417,-85.6157
12276.63999999999,34.394467,-84.784633
12365.44000000001,34.509716999999995,-85.615383
12499.23999999999,34.427933,-84.699683
12588.840000000011,34.559783,-85.608133
12723.83999999999,34.407,-84.918483
12814.24000000001,34.550733,-85.58976700000002
12950.43999999999,34.617072,-84.655727
13041.64000000001,34.549,-85.590733
13179.03999999999,34.615433,-84.641633
13271.04000000001,34.5396,-85.614983
13409.63999999999,34.624133,-84.64756700000002
13502.440000000011,34.869117,-81.850317
13642.239999999989,34.630433000000004,-84.6487
13735.840000000011,35.11405,-81.5325
13876.83999999999,34.377933,-84.914633
13971.24000000001,34.9171,-81.89105
14113.43999999999,34.525933,-84.39836700000002
14208.64000000001,35.086383000000005,-81.8865
14352.03999999999,34.4936,-84.452617
14448.040000000012,35.032217,-81.490367
14592.639999999989,34.490617,-84.449433
14689.440000000011,34.919717,-81.887883
14835.239999999989,34.4883,-84.44745
14932.840000000011,35.075333,-81.50993299999998
15079.83999999999,34.474467,-84.42775
15178.24000000001,35.141933,-81.81581700000002
15326.43999999999,34.479017,-84.40115
15425.640000000012,34.909417,-81.87553299999998
15575.039999999988,34.472667,-84.42818299999998
15675.040000000012,35.13915,-81.81751700000002
15825.639999999989,34.475583,-84.459567
15926.440000000011,35.047517,-81.501867
16078.239999999989,34.469167,-84.43718299999998
16179.840000000011,35.026767,-81.498333
16332.83999999999,34.513617,-84.509833
16435.240000000013,34.870667,-81.825133
16589.439999999988,34.540883,-84.343583
16692.64000000001,35.133866999999995,-81.590717
16848.03999999999,34.542217,-84.5172
16952.04000000001,35.13925,-81.60566700000003
17108.63999999999,34.550233,-84.523583
17213.440000000013,34.875067,-81.81043299999997
17371.239999999987,34.543233,-84.525033
17476.84000000001,35.131233,-81.797833
17635.83999999999,34.541833000000004,-84.527
17742.240000000013,34.937166999999995,-81.87075
17902.439999999988,34.43885,-84.42438299999998
18009.640000000014,34.9188,-81.8487
18171.039999999986,34.63835,-84.408733
18279.04000000001,34.857383,-81.678517
18441.63999999999,34.44115,-84.48773299999998
18550.440000000013,34.979133000000004,-81.87186700000002
18714.239999999987,34.41465,-84.386383
18823.84000000001,34.9788,-81.871483
18988.83999999999,34.641133,-84.51335
19099.240000000013,35.089383000000005,-81.56943299999998
19265.439999999988,34.496833,-84.2819
19376.640000000014,35.109633,-81.5984
19544.039999999986,34.657033,-84.490183
19656.04000000001,35.07475,-81.56111700000002
19824.63999999999,34.659267,-84.48865
19937.440000000013,35.088217,-81.573817
20107.239999999987,34.660867,-84.487967
20220.840000000015,35.072866999999995,-81.56405
20391.839999999986,34.660767,-84.49821700000003
20506.240000000013,35.112167,-81.624983
20678.439999999988,34.675033,-84.479233
20793.640000000014,35.11225,-81.6276
20967.039999999986,34.671233,-84.496533
21083.04000000001,35.1146,-81.6391
21257.63999999999,34.68095,-84.457367
21374.440000000013,35.112183,-81.76643299999998
21550.239999999987,34.674533000000004,-84.4923
21667.840000000015,35.1117,-81.64076700000003
21844.839999999986,34.679383,-84.47665
21963.240000000013,35.102083,-81.623
22141.439999999988,34.679433,-84.4919
22260.640000000014,35.1052,-81.6342
22440.039999999986,34.563417,-84.246833
22560.040000000015,35.041717,-81.5709
22740.639999999985,34.685717,-84.471917
22861.440000000013,35.086267,-81.788717
23043.239999999987,34.4986,-84.24606700000002
23164.840000000015,34.90255,-81.76755
23347.839999999986,34.437983,-84.27946700000003
23470.240000000013,34.93315,-81.593133
23654.439999999988,34.564133,-84.24153299999998
23777.640000000014,35.08285,-81.78735
23963.039999999986,34.640667,-84.5737
24087.040000000015,34.994117,-81.832233
24273.639999999985,34.689233,-84.477267
24398.440000000013,35.041333,-81.57755
24586.239999999987,34.380783,-84.365767
24711.840000000015,34.912967,-81.76876700000003
24900.839999999986,34.6932,-84.480267
25027.240000000016,35.074483,-81.78555
25217.439999999984,34.58995,-84.242133
25344.640000000014,35.0365,-81.813583
25536.039999999986,34.475733,-84.24375
25664.040000000015,34.914517,-81.75591700000003
25856.639999999985,34.69425,-84.48191700000002
25985.440000000013,35.0321,-81.81065
26179.239999999987,34.375867,-84.371267
26308.840000000015,35.095367,-81.68655
26503.839999999986,34.697117,-84.475717
26634.240000000016,34.916,-81.755
26830.439999999984,34.427167,-84.276083
26961.640000000014,35.085533,-81.65865
27159.039999999986,34.703317,-84.46015
27291.040000000015,35.085783,-81.66233299999998
27489.639999999985,34.413167,-84.28326700000002
27622.440000000017,34.917883,-81.74745
27822.239999999983,34.424583,-84.59005
27955.840000000015,34.919667,-81.74795
28156.839999999986,34.598483,-84.233133
28291.240000000016,34.919217,-81.7452
28493.439999999984,34.616667,-84.616667
28628.640000000014,35.0134,-81.807167
28832.039999999986,34.540033,-84.02668299999998
28968.040000000015,35.014216999999995,-81.8056
29172.639999999985,34.5378,-84.021917
29309.440000000017,35.07705,-81.64881700000002
29515.239999999983,34.535683,-84.060167
29652.840000000015,35.01975,-81.8037
29859.839999999986,34.534417,-84.06308299999998
29998.240000000016,35.07575,-81.647367
30206.439999999984,34.5318,-84.064833
30345.640000000018,35.023083,-81.802283
30555.039999999983,34.520767,-84.064667
30695.040000000015,35.017083,-81.80375
30905.639999999985,34.519017,-84.064767
31046.440000000017,34.920633,-81.741867
31258.239999999983,34.527683,-84.072067
31399.840000000015,34.920633,-81.741867
31612.839999999986,34.5157,-84.063817
31755.240000000016,34.921067,-81.74275
31969.439999999984,34.531067,-84.006967
32112.640000000018,35.085283000000004,-81.703233
32328.039999999983,34.536183,-84.006483
32472.040000000015,35.07375,-81.648083
32688.639999999985,34.533,-84.0065
32833.44000000002,35.015767,-81.80171700000002
33051.23999999998,34.5262,-84.071867
33196.84000000002,35.083367,-81.70863299999998
33415.83999999998,34.521383,-84.0694
33562.24000000002,35.07315,-81.65105
33782.43999999998,34.512817,-84.06065
33929.640000000014,35.07245,-81.653917
34151.039999999986,34.510883,-84.063117
34299.040000000015,35.067267,-81.648133
34521.639999999985,34.5602,-84.074333
34670.44000000002,34.9514,-81.62728299999998
34894.23999999998,34.527367,-83.994517
35043.84000000002,35.06545,-81.65526700000002
35268.83999999998,34.533333,-84.0875
35419.24000000002,35.054867,-81.652733
35645.43999999998,34.550533,-83.995867
35796.640000000014,35.0252,-81.873067
36024.039999999986,34.534583000000005,-84.08875
36176.040000000015,34.8208,-82.097817
36404.639999999985,34.525,-84.0875
36557.44000000002,34.89905,-81.909883
36787.23999999998,34.52495,-84.08833299999998
36940.84000000002,34.855333,-81.961667
37171.83999999998,34.535833000000004,-84.09
37326.24000000002,35.1128,-82.259217
37558.43999999998,34.531667,-84.09
37713.64000000002,34.898083,-81.91341700000002
37947.03999999998,34.524066999999995,-83.99158299999998
38103.040000000015,35.055833,-81.885417
38337.639999999985,34.567633,-84.0081
38494.44000000002,34.901533,-81.912467
38730.23999999998,34.526667,-83.99
38887.84000000002,34.9001,-81.913733
39124.83999999998,34.537083,-84.09125
39283.24000000002,34.97335,-81.8795
39521.43999999998,34.501633,-84.07248299999998
39680.64000000002,34.900833,-81.915867
39920.03999999998,34.55015,-83.991233
40080.040000000015,34.95305,-81.886617
40320.639999999985,34.541667,-84.091667
40481.44000000002,34.9476,-81.889617
40723.23999999998,34.516667,-84.0875
40884.84000000002,34.869667,-82.227
41127.83999999998,34.539383,-84.0925
41290.24000000002,34.903434999999995,-82.263276
41534.43999999998,34.534233,-83.9872
41697.64000000002,34.867433,-81.9576
41943.03999999998,34.53,-84.0925
42107.040000000015,34.93345,-81.89743299999998
42353.639999999985,34.519167,-84.09
42518.44000000002,35.166317,-82.133983
42766.23999999998,34.522717,-83.98836700000003
42931.84000000002,34.9058,-82.26267
43180.83999999998,34.528333,-83.98666700000003
43347.24000000002,34.9528,-81.89185
43597.43999999998,34.528333,-83.98666700000003
43764.64000000002,34.90565,-82.260283
44016.03999999998,34.515417,-84.08875
44184.04000000002,35.164483000000004,-82.13278299999998
44436.63999999998,34.521667,-84.0925
44605.44000000002,35.164517,-82.13091700000003
44859.23999999998,34.54,-84.095
45028.84000000002,35.086721999999995,-82.26525
45283.83999999998,34.533933000000005,-83.98468299999998
45454.24000000002,34.909683,-82.26135
45710.43999999998,34.532667,-83.984783
45881.64000000002,34.967383,-81.890217
46139.03999999998,34.5275,-84.095
46311.04000000002,35.087024,-82.263295
46569.63999999998,34.5329,-83.984133
46742.44000000002,34.96605,-81.891183
47002.23999999998,34.514167,-84.09
47175.84000000002,35.0972,-82.25299999999999
47436.83999999998,34.538983,-83.984033
47611.24000000002,34.937617,-81.903533
47873.43999999998,34.5245,-84.095
48048.64000000002,35.123617,-82.2232
48312.03999999998,34.533333,-83.983333
48488.04000000002,34.9361,-82.27336700000002
48752.63999999998,34.49375,-84.066733
48929.44000000002,34.93805,-82.27301700000002
49195.23999999998,34.512917,-84.09125
49372.84000000002,34.877167,-81.9627
49639.83999999998,34.5722,-84.077617
49818.24000000002,34.931117,-81.912367
50086.43999999998,34.541667,-84.098333
50265.64000000002,34.934283,-81.91131700000003
50535.03999999998,34.528333,-83.981667
50715.04000000002,34.9373,-81.90978299999998
50985.63999999998,34.489617,-84.062283
51166.440000000024,34.939217,-81.909583
51438.239999999976,34.511667,-84.0925
51619.84000000002,34.935583,-81.912083
51892.83999999998,34.548333,-83.982117
52075.24000000002,34.941517,-81.909133
52349.43999999998,34.53345,-83.9783
52532.64000000002,35.114717,-82.224867
52808.03999999998,34.5425,-84.101667
52992.04000000002,34.93655,-81.912817
53268.63999999998,34.51,-84.095
53453.440000000024,34.933867,-81.914567
53731.239999999976,34.546167,-83.97841700000002
53916.84000000002,34.9596,-81.904383
54195.83999999998,34.525083,-84.10261700000002
54382.24000000002,34.93885,-82.26535
54662.43999999998,34.525033,-84.10333299999998
54849.64000000002,34.943883,-81.912367
55131.03999999998,34.522033,-83.977317
55319.04000000002,34.906383,-81.93803299999998
55601.63999999998,34.538383,-83.975367
55790.440000000024,35.012233,-81.900867
56074.239999999976,34.527333,-84.104167
56263.84000000002,35.116367,-82.2159
56548.83999999998,34.5344,-83.974333
56739.24000000002,34.969467,-81.904117
57025.43999999998,34.535,-84.1064
57216.64000000002,34.905383,-82.239783
57504.03999999998,34.538333,-84.1064
57696.04000000002,34.941283,-82.26338299999998
57984.63999999998,34.519217,-83.976267
58177.440000000024,34.95925,-81.909033
58467.239999999976,34.531667,-84.1064
58660.840000000026,34.952417,-81.912667
58951.839999999975,34.539967,-83.97363299999998
59146.24000000002,35.007233,-81.904967
59438.43999999998,34.508333,-84.098333
59633.64000000002,34.946733,-81.91915
59927.03999999998,34.54,-84.1064
60123.04000000002,34.949533,-81.91816700000003
60417.63999999998,34.528333,-84.1064
60614.440000000024,34.929683000000004,-81.929
60910.239999999976,34.536817,-83.972833
61107.840000000026,34.9269,-82.24811700000002
61404.839999999975,34.523433000000004,-83.97403299999998
61603.24000000002,34.9514,-81.918667
61901.43999999998,34.516667,-83.975833
62100.64000000002,34.934967,-82.25235
62400.03999999998,34.521667,-84.1064
62600.04000000002,34.94155,-82.255967
62900.63999999998,34.54245,-83.97188299999998
63101.440000000024,34.9548,-81.918483
63403.239999999976,34.5439,-83.971767
63604.840000000026,34.94955,-81.92125
63907.839999999975,34.54395,-83.97175
64110.24000000002,34.933333000000005,-82.25
64414.43999999998,34.496967,-84.091533
64617.64000000002,34.92195,-82.241333
64923.03999999998,34.522833,-83.972367
65127.04000000002,34.952167,-81.92178299999998
65433.63999999998,34.546667,-83.97166700000002
65638.44000000002,34.937517,-81.929183
65946.23999999998,34.546667,-83.97166700000002
66151.84000000003,34.93905,-81.929333
66460.83999999998,34.5075,-84.101667
66667.24000000002,34.907416999999995,-81.955833
66977.43999999997,34.571917,-83.985467
67184.64000000003,34.950283,-81.925483
67496.03999999998,34.515,-84.1064
67704.04000000002,34.930688,-82.242805
68016.63999999997,34.532167,-83.9693
68225.44000000002,34.993683000000004,-81.91545
68539.23999999998,34.583333,-84.0
68748.84000000003,34.940217,-82.2477
69063.83999999998,34.549683,-83.971283
69274.24000000002,34.969017,-81.92088299999998
69590.43999999997,34.545833,-83.97
69801.64000000003,34.943467,-82.248667
70119.03999999998,34.511667,-84.1064
70331.04000000002,34.94995,-81.9282
70649.63999999997,34.543833,-83.9683
70862.44000000003,34.93115,-82.24055
71182.23999999998,34.545833,-83.96816700000002
71395.84000000003,34.94825,-81.930417
71716.83999999998,34.546667,-83.968333
71931.24000000002,34.92915,-82.237717
72253.43999999997,34.5515,-83.9695
72468.64000000003,35.13935,-82.103817
72792.03999999998,34.553533,-83.96855
73008.04000000002,34.93855,-82.243183
73332.63999999997,34.59655,-84.044883
73549.44000000003,34.9309,-82.238017
73875.23999999998,34.597683,-84.044717
74092.84000000003,34.963517,-81.9263
74419.83999999998,34.525617,-83.96415
74638.24000000002,34.863883,-82.122633
74966.43999999997,34.594483000000004,-84.012783
75185.64000000003,34.949417,-81.933017
75515.03999999998,34.5346,-83.962683
75735.04000000002,34.949017,-81.9337
76065.63999999997,34.528283,-83.962967
76286.44000000003,34.951367,-81.9328
76618.23999999998,34.525,-84.116667
76839.84000000003,35.1323,-82.044433
77172.83999999998,34.574267,-84.1015
77395.24000000002,34.943717,-82.242933
77729.43999999997,34.5476,-83.96346700000002
77952.64000000003,34.950617,-81.9337
78288.03999999998,34.526667,-84.11833299999998
78512.04000000002,34.981967,-81.923967
78848.63999999997,34.5422,-83.961233
79073.44000000003,34.9487,-81.934783
79411.23999999998,34.528233,-83.961217
79636.84000000003,34.9372,-82.238683
79975.83999999997,34.523333,-84.11833299999998
80202.24000000002,35.05565,-81.937033
80542.43999999997,34.52425,-83.960417
80769.64000000003,34.950033000000005,-81.9358
81111.03999999998,34.529017,-83.959717
81339.04000000002,34.962883000000005,-81.930583
81681.63999999997,34.520833,-84.119167
81910.44000000003,34.902717,-81.974683
82254.23999999998,34.529167,-84.12083299999998
82483.84000000003,34.9193,-81.9571
82828.83999999997,34.525033,-83.95845
83059.24000000002,34.967483,-81.9302
83405.43999999997,34.593733,-84.081683
83636.64000000003,34.955633,-81.935333
83984.03999999998,34.500983000000005,-83.96845
84216.04000000002,34.952917,-81.937567
84564.63999999997,34.529333,-83.957317
84797.44000000003,34.95345,-81.93758299999998
85147.23999999998,34.518333,-84.12083299999998
85380.84000000003,34.88035,-82.018683
85731.83999999997,34.531667,-84.123333
85966.24000000002,34.884167,-82.01095
86318.43999999997,34.540917,-83.95608299999998
86553.64000000003,34.964633,-81.93505
86907.03999999998,34.553083,-83.95795
87143.04000000002,34.969617,-81.93365
87497.63999999997,34.538817,-83.954617
87734.44000000003,34.945283,-81.9442
88090.23999999998,34.46635,-84.020883
88327.84000000003,34.94625,-82.235567
88684.83999999997,34.534167,-84.125833
88923.24000000003,34.976633,-81.93305
89281.43999999997,34.604433,-84.05685
89520.64000000003,34.944783,-81.946083
89880.03999999998,34.488433,-83.973167
90120.04000000002,34.951167,-82.237117
90480.63999999997,34.536667,-84.128333
90721.44000000003,34.944883000000004,-81.946333
91083.23999999998,34.515833,-84.125833
91324.84000000003,34.870317,-82.098733
91687.83999999997,34.479766999999995,-83.979467
91930.24000000003,34.96965,-81.935967
92294.43999999997,34.60645,-84.0653
92537.64000000003,34.917083,-81.96821700000002
92903.03999999998,34.513333,-84.128333
93147.04000000002,35.1172,-82.15763299999998
93513.63999999997,34.585,-83.97
93758.44000000003,34.871016999999995,-82.103133
94126.23999999998,34.4767,-83.979917
94371.84000000003,34.974633000000004,-81.935367
94740.83999999997,34.535,-84.133333
94987.24000000003,34.930167,-81.957417
95357.43999999997,34.538333,-84.133333
95604.64000000003,34.871867,-82.10405
95976.03999999998,34.531667,-84.133333
96224.04000000002,34.882267,-82.153133
96596.63999999997,34.541667,-84.133333
96845.44000000003,35.1199,-82.146383
97219.23999999998,34.525,-84.133333
97468.84000000003,34.872617,-82.10803299999998
97843.83999999997,34.603983,-83.996033
98094.24000000003,34.87225,-82.103033
98470.43999999997,34.521667,-84.133333
98721.64000000003,35.012716999999995,-81.936167
99099.03999999996,34.510833,-84.130833
99351.04000000002,35.115917,-82.150717
99729.63999999997,34.518333,-84.133333
99982.44000000003,34.937533,-82.223417
100362.23999999998,34.511667,-84.133333
100615.84000000003,34.9776,-81.94233299999998
100996.83999999997,34.532467,-83.9422
101251.24000000003,34.949,-82.225667
101633.43999999997,34.508333,-84.133333
101888.64000000003,34.953683000000005,-82.22745
102272.03999999996,34.541417,-83.940433
102528.04000000002,34.96325,-81.949567
102912.63999999997,34.469,-83.97438299999997
103169.44000000003,34.92235,-81.97755
103555.23999999998,34.619033,-84.0148
103812.84000000003,34.964333,-81.951367
104199.83999999997,34.62115,-84.055883
104458.24000000003,35.11195,-82.042683
104846.43999999997,34.45,-84.016667
105105.64000000003,34.989617,-81.94793299999998
105495.03999999996,34.6179,-84.073983
105755.04000000002,35.0619,-81.9697
106145.63999999997,34.6028,-83.96991700000002
106406.44000000003,34.903766999999995,-82.1688
106798.23999999998,34.620014000000005,-84.001152
107059.84000000003,34.88595,-82.068467
107452.83999999997,34.625367,-84.01961700000003
107715.24000000003,34.8863,-82.066183
108109.43999999997,34.4419,-84.043867
108372.64000000003,34.9221,-81.986333
108768.03999999996,34.45945,-83.973683
109032.04000000004,35.05995,-81.970467
109428.63999999997,34.625,-84.075
109693.44000000003,35.061033,-81.971333
110091.23999999998,34.448888000000004,-83.98919000000002
110356.84000000003,34.886667,-82.071
110755.83999999997,34.4391,-84.04006700000002
111022.24000000003,34.992417,-81.950867
111422.43999999997,34.458533,-83.96696700000003
111689.64000000003,35.010833,-81.951617
112091.03999999996,34.451733000000004,-83.974767
112359.04000000004,35.007083,-81.9514
112761.63999999997,34.613433,-83.9662
113030.44000000003,34.988483,-81.952067
113434.23999999998,34.454017,-83.970033
113703.84000000003,34.888183000000005,-82.066133
114108.83999999997,34.612617,-83.964167
114379.24000000003,34.919717,-81.992317
114785.43999999997,34.4351,-84.033283
115056.64000000003,35.113083,-82.095
115464.03999999996,34.635783,-84.030883
115736.04000000004,35.0553,-81.969833
116144.63999999997,34.610183,-84.124533
116417.44000000003,35.060167,-81.9739
116827.23999999996,34.6282,-84.093583
117100.84000000003,34.992617,-81.95298299999997
117511.83999999997,34.61575,-83.961383
117786.24000000003,35.056833000000005,-81.971983
118198.43999999997,34.52165,-83.915017
118473.64000000003,34.938083,-81.976517
118887.03999999996,34.44255,-83.98005
119163.04000000004,34.889533,-82.104067
119577.63999999997,34.622067,-84.11105
119854.44000000003,34.9364,-81.979067
120270.23999999996,34.442072,-84.103403
120547.84000000003,34.922217,-81.995
120964.83999999997,34.524333,-83.9099
121243.24000000003,34.91865,-82.0
121661.43999999997,34.440833000000005,-84.10583299999998
121940.64000000003,34.944817,-82.20515
122360.03999999996,34.516333,-83.909533
122640.04000000004,34.936567,-81.982233
123060.63999999997,34.438083,-84.101933
123341.44000000003,34.937867,-81.98141700000002
123763.23999999996,34.438983,-84.10575
